date,total_ratings,overall_avg_total_ratings,30_day_avg_total_ratings,percentile_total_ratings,average_rating,overall_avg_rating,30_day_avg_rating,percentile_average_rating,unique_datasets,narrative_summary
2024-11-10,1,8.76,6.9,0.02,5.0,2.98,3.2,0.98,1,Yesterday was dead quiet and the vibes were absolutely stellar
2024-11-11,26,8.76,7.73,0.98,3.12,2.98,3.27,0.57,11,Yesterday was off the charts and the vibes were decent
2024-11-12,9,8.76,7.8,0.64,4.11,2.98,3.33,0.88,6,Yesterday was busy and the vibes were top notch
2024-11-13,3,8.76,7.53,0.14,3.0,2.98,3.26,0.51,3,Yesterday was very quiet and the vibes were decent
2024-11-14,5,8.76,7.43,0.31,2.6,2.98,3.25,0.34,5,Yesterday was low-key and the vibes were a bit off
2024-11-15,6,8.76,7.23,0.4,3.33,2.98,3.31,0.64,6,Yesterday was somewhat active and the vibes were solid
2024-11-16,1,8.76,7.17,0.02,5.0,2.98,3.31,0.98,1,Yesterday was dead quiet and the vibes were absolutely stellar
2024-11-17,4,8.76,6.9,0.22,2.0,2.98,3.26,0.15,4,Yesterday was pretty quiet and the vibes were not great
2024-11-18,6,8.76,6.97,0.4,4.83,2.98,3.32,0.95,6,Yesterday was somewhat active and the vibes were absolutely stellar
2024-11-19,4,8.76,7.07,0.22,2.0,2.98,3.29,0.15,3,Yesterday was pretty quiet and the vibes were not great
2024-11-20,8,8.76,6.6,0.56,3.12,2.98,3.29,0.57,8,Yesterday was getting there and the vibes were decent
2024-11-21,7,8.76,6.57,0.48,4.43,2.98,3.32,0.93,6,Yesterday was somewhat active and the vibes were absolutely stellar
2024-11-22,20,8.76,7.2,0.96,3.5,2.98,3.4,0.7,6,Yesterday was off the charts and the vibes were great
2024-11-23,2,8.76,6.7,0.07,3.0,2.98,3.36,0.51,2,Yesterday was dead quiet and the vibes were decent
2024-11-24,2,8.76,6.5,0.07,3.0,2.98,3.35,0.51,2,Yesterday was dead quiet and the vibes were decent
2024-11-25,7,8.76,6.63,0.48,2.71,2.98,3.32,0.38,7,Yesterday was somewhat active and the vibes were a bit off
2024-11-26,20,8.76,7.2,0.96,4.3,2.98,3.43,0.91,8,Yesterday was off the charts and the vibes were absolutely stellar
2024-11-27,10,8.76,6.8,0.7,2.9,2.98,3.38,0.45,5,Yesterday was buzzing and the vibes were about average
2024-11-28,4,8.76,6.77,0.22,2.75,2.98,3.4,0.39,4,Yesterday was pretty quiet and the vibes were a bit off
2024-11-29,2,8.76,6.6,0.07,2.5,2.98,3.36,0.31,2,Yesterday was dead quiet and the vibes were a bit off
2024-12-01,2,8.76,6.4,0.07,1.5,2.98,3.31,0.07,2,Yesterday was dead quiet and the vibes were rock bottom
2024-12-02,6,8.76,6.33,0.4,2.0,2.98,3.27,0.15,6,Yesterday was somewhat active and the vibes were not great
2024-12-03,1,8.76,6.33,0.02,1.0,2.98,3.14,0.02,1,Yesterday was dead quiet and the vibes were rock bottom
2024-12-04,9,8.76,6.43,0.64,2.78,2.98,3.09,0.41,8,Yesterday was busy and the vibes were about average
2024-12-05,3,8.76,6.4,0.14,3.67,2.98,3.06,0.77,3,Yesterday was very quiet and the vibes were great
2024-12-06,10,8.76,6.57,0.7,3.5,2.98,3.05,0.7,9,Yesterday was buzzing and the vibes were great
2024-12-07,2,8.76,6.43,0.07,3.0,2.98,3.09,0.51,2,Yesterday was dead quiet and the vibes were decent
2024-12-08,5,8.76,6.5,0.31,1.8,2.98,3.03,0.11,5,Yesterday was low-key and the vibes were not great
2024-12-09,3,8.76,6.4,0.14,2.33,2.98,3.03,0.25,3,Yesterday was very quiet and the vibes were below average
2024-12-10,14,8.76,6.73,0.86,4.43,2.98,3.11,0.93,9,Yesterday was very lively and the vibes were absolutely stellar
2024-12-11,11,8.76,7.07,0.75,2.55,2.98,3.03,0.32,10,Yesterday was buzzing and the vibes were a bit off
2024-12-12,8,8.76,6.47,0.56,3.5,2.98,3.04,0.7,7,Yesterday was getting there and the vibes were great
2024-12-13,4,8.76,6.3,0.22,3.0,2.98,3.0,0.51,4,Yesterday was pretty quiet and the vibes were decent
2024-12-14,2,8.76,6.27,0.07,3.0,2.98,3.0,0.51,2,Yesterday was dead quiet and the vibes were decent
2019-09-20,2,8.73,2.0,0.07,3.0,2.98,3.0,0.51,2,Yesterday was dead quiet and the vibes were decent
2019-09-21,3,8.73,2.5,0.14,4.33,2.98,3.66,0.92,3,Yesterday was very quiet and the vibes were absolutely stellar
2019-09-22,2,8.73,2.33,0.07,2.5,2.98,3.28,0.31,2,Yesterday was dead quiet and the vibes were a bit off
2019-09-23,9,8.73,4.0,0.64,2.67,2.98,3.12,0.36,9,Yesterday was busy and the vibes were a bit off
2019-09-24,11,8.73,5.4,0.75,2.18,2.98,2.94,0.2,11,Yesterday was buzzing and the vibes were below average
2019-09-25,14,8.73,6.83,0.86,3.43,2.98,3.02,0.68,11,Yesterday was very lively and the vibes were solid
2019-09-26,19,8.73,8.57,0.95,2.47,2.98,2.94,0.3,15,Yesterday was off the charts and the vibes were a bit off
2019-09-27,4,8.73,8.0,0.22,2.0,2.98,2.82,0.15,3,Yesterday was pretty quiet and the vibes were not great
2019-09-28,6,8.73,7.78,0.4,1.67,2.98,2.69,0.09,4,Yesterday was somewhat active and the vibes were rock bottom
2019-09-29,4,8.73,7.4,0.22,3.75,2.98,2.8,0.8,3,Yesterday was pretty quiet and the vibes were top notch
2019-09-30,12,8.73,7.82,0.79,3.17,2.98,2.83,0.58,11,Yesterday was buzzing and the vibes were decent
2019-10-01,9,8.73,7.92,0.64,3.11,2.98,2.86,0.56,7,Yesterday was busy and the vibes were decent
2019-10-02,14,8.73,8.38,0.86,3.29,2.98,2.89,0.62,12,Yesterday was very lively and the vibes were solid
2019-10-03,17,8.73,9.0,0.93,3.18,2.98,2.91,0.59,16,Yesterday was off the charts and the vibes were decent
2019-10-04,10,8.73,9.07,0.7,2.4,2.98,2.88,0.28,9,Yesterday was buzzing and the vibes were below average
2019-10-05,6,8.73,8.88,0.4,3.67,2.98,2.93,0.77,4,Yesterday was somewhat active and the vibes were great
2019-10-06,3,8.73,8.53,0.14,3.67,2.98,2.97,0.77,2,Yesterday was very quiet and the vibes were great
2019-10-07,7,8.73,8.44,0.48,2.29,2.98,2.93,0.23,7,Yesterday was somewhat active and the vibes were below average
2019-10-08,12,8.73,8.63,0.79,2.67,2.98,2.92,0.36,11,Yesterday was buzzing and the vibes were a bit off
2019-10-09,18,8.73,9.1,0.94,2.89,2.98,2.92,0.45,15,Yesterday was off the charts and the vibes were about average
2019-10-10,19,8.73,9.57,0.95,2.89,2.98,2.92,0.45,14,Yesterday was off the charts and the vibes were about average
2019-10-11,10,8.73,9.59,0.7,3.1,2.98,2.92,0.56,9,Yesterday was buzzing and the vibes were decent
2019-10-12,5,8.73,9.39,0.31,2.6,2.98,2.91,0.34,5,Yesterday was low-key and the vibes were a bit off
2019-10-13,4,8.73,9.17,0.22,2.5,2.98,2.89,0.31,4,Yesterday was pretty quiet and the vibes were a bit off
2019-10-14,7,8.73,9.08,0.48,3.57,2.98,2.92,0.73,6,Yesterday was somewhat active and the vibes were great
2019-10-15,10,8.73,9.12,0.7,2.6,2.98,2.91,0.34,8,Yesterday was buzzing and the vibes were a bit off
2019-10-16,10,8.73,9.15,0.7,1.8,2.98,2.87,0.11,10,Yesterday was buzzing and the vibes were not great
2019-10-17,11,8.73,9.21,0.75,2.73,2.98,2.86,0.39,9,Yesterday was buzzing and the vibes were a bit off
2019-10-18,17,8.73,9.48,0.93,2.35,2.98,2.84,0.27,12,Yesterday was off the charts and the vibes were below average
2019-10-19,3,8.73,9.27,0.14,3.33,2.98,2.86,0.64,3,Yesterday was very quiet and the vibes were solid
2019-10-20,6,8.73,9.4,0.4,1.5,2.98,2.81,0.07,5,Yesterday was somewhat active and the vibes were rock bottom
2019-10-21,24,8.73,10.1,0.98,2.08,2.98,2.74,0.18,12,Yesterday was off the charts and the vibes were not great
2019-10-22,12,8.73,10.43,0.79,2.42,2.98,2.73,0.29,11,Yesterday was buzzing and the vibes were below average
2019-10-23,13,8.73,10.57,0.83,2.54,2.98,2.73,0.32,11,Yesterday was very lively and the vibes were a bit off
2019-10-24,24,8.73,11.0,0.98,2.54,2.98,2.74,0.32,11,Yesterday was off the charts and the vibes were a bit off
2019-10-25,13,8.73,10.97,0.83,3.62,2.98,2.75,0.74,13,Yesterday was very lively and the vibes were great
2019-10-26,4,8.73,10.47,0.22,4.0,2.98,2.8,0.86,4,Yesterday was pretty quiet and the vibes were top notch
2019-10-27,7,8.73,10.57,0.48,2.14,2.98,2.8,0.19,5,Yesterday was somewhat active and the vibes were not great
2019-10-28,13,8.73,10.8,0.83,3.46,2.98,2.86,0.69,11,Yesterday was very lively and the vibes were solid
2019-10-29,13,8.73,11.1,0.83,3.0,2.98,2.84,0.51,11,Yesterday was very lively and the vibes were decent
2019-10-30,16,8.73,11.23,0.91,2.62,2.98,2.82,0.35,13,Yesterday was off the charts and the vibes were a bit off
2019-10-31,8,8.73,11.2,0.56,2.88,2.98,2.81,0.44,7,Yesterday was getting there and the vibes were about average
2019-11-01,14,8.73,11.2,0.86,2.79,2.98,2.79,0.41,13,Yesterday was very lively and the vibes were about average
2019-11-02,3,8.73,10.73,0.14,1.0,2.98,2.72,0.02,3,Yesterday was very quiet and the vibes were rock bottom
2019-11-03,11,8.73,10.77,0.75,3.27,2.98,2.75,0.61,10,Yesterday was buzzing and the vibes were solid
2019-11-04,13,8.73,11.0,0.83,3.0,2.98,2.73,0.51,12,Yesterday was very lively and the vibes were decent
2019-11-05,17,8.73,11.47,0.93,4.06,2.98,2.74,0.88,9,Yesterday was off the charts and the vibes were top notch
2019-11-06,11,8.73,11.6,0.75,3.82,2.98,2.79,0.82,9,Yesterday was buzzing and the vibes were top notch
2019-11-07,8,8.73,11.47,0.56,2.5,2.98,2.79,0.31,7,Yesterday was getting there and the vibes were a bit off
2019-11-08,11,8.73,11.23,0.75,3.82,2.98,2.82,0.82,10,Yesterday was buzzing and the vibes were top notch
2019-11-09,5,8.73,10.77,0.31,3.4,2.98,2.83,0.66,5,Yesterday was low-key and the vibes were solid
2019-11-10,1,8.73,10.47,0.02,1.0,2.98,2.76,0.02,1,Yesterday was dead quiet and the vibes were rock bottom
2019-11-11,5,8.73,10.47,0.31,3.4,2.98,2.79,0.66,5,Yesterday was low-key and the vibes were solid
2019-11-12,6,8.73,10.53,0.4,3.0,2.98,2.81,0.51,5,Yesterday was somewhat active and the vibes were decent
2019-11-13,6,8.73,10.5,0.4,3.67,2.98,2.81,0.77,4,Yesterday was somewhat active and the vibes were great
2019-11-14,13,8.73,10.6,0.83,3.46,2.98,2.84,0.69,12,Yesterday was very lively and the vibes were solid
2019-11-15,15,8.73,10.77,0.89,3.33,2.98,2.89,0.64,13,Yesterday was very lively and the vibes were solid
2019-11-16,5,8.73,10.57,0.31,3.4,2.98,2.91,0.66,5,Yesterday was low-key and the vibes were solid
2019-11-17,11,8.73,10.37,0.75,2.55,2.98,2.92,0.32,10,Yesterday was buzzing and the vibes were a bit off
2019-11-18,17,8.73,10.83,0.93,4.0,2.98,2.94,0.86,13,Yesterday was off the charts and the vibes were top notch
2019-11-19,16,8.73,11.17,0.91,2.56,2.98,2.98,0.32,16,Yesterday was off the charts and the vibes were a bit off
2019-11-20,8,8.73,10.63,0.56,3.0,2.98,3.01,0.51,8,Yesterday was getting there and the vibes were decent
2019-11-21,65,8.73,12.4,1.0,2.38,2.98,3.01,0.28,18,Yesterday was off the charts and the vibes were below average
2019-11-22,11,8.73,12.33,0.75,2.64,2.98,3.01,0.35,11,Yesterday was buzzing and the vibes were a bit off
2019-11-23,5,8.73,11.7,0.31,3.6,2.98,3.05,0.73,5,Yesterday was low-key and the vibes were great
2019-11-24,3,8.73,11.37,0.14,2.33,2.98,3.0,0.25,2,Yesterday was very quiet and the vibes were below average
2019-11-25,12,8.73,11.63,0.79,2.75,2.98,2.96,0.4,12,Yesterday was buzzing and the vibes were about average
2019-11-26,8,8.73,11.67,0.56,3.5,2.98,3.01,0.71,8,Yesterday was getting there and the vibes were great
2019-11-27,8,8.73,11.5,0.56,3.5,2.98,3.01,0.71,8,Yesterday was getting there and the vibes were great
2019-11-28,11,8.73,11.43,0.75,1.82,2.98,2.97,0.12,10,Yesterday was buzzing and the vibes were not great
2019-11-29,7,8.73,11.13,0.48,2.29,2.98,2.96,0.23,6,Yesterday was somewhat active and the vibes were below average
2019-11-30,2,8.73,10.93,0.07,1.0,2.98,2.89,0.02,2,Yesterday was dead quiet and the vibes were rock bottom
2019-12-01,5,8.73,10.63,0.31,2.2,2.98,2.88,0.2,4,Yesterday was low-key and the vibes were below average
2019-12-02,2,8.73,10.6,0.07,3.0,2.98,2.94,0.51,2,Yesterday was dead quiet and the vibes were decent
2019-12-03,9,8.73,10.53,0.64,2.33,2.98,2.91,0.25,9,Yesterday was busy and the vibes were below average
2019-12-04,6,8.73,10.3,0.4,4.17,2.98,2.95,0.89,6,Yesterday was somewhat active and the vibes were top notch
2019-12-05,10,8.73,10.07,0.7,3.1,2.98,2.92,0.56,8,Yesterday was buzzing and the vibes were decent
2019-12-06,12,8.73,10.1,0.79,4.58,2.98,2.94,0.94,10,Yesterday was buzzing and the vibes were absolutely stellar
2019-12-07,2,8.73,9.9,0.07,5.0,2.98,3.03,0.98,2,Yesterday was dead quiet and the vibes were absolutely stellar
2019-12-09,9,8.73,9.83,0.64,3.22,2.98,3.01,0.6,9,Yesterday was busy and the vibes were solid
2019-12-10,10,8.73,10.0,0.7,3.0,2.98,2.99,0.51,8,Yesterday was buzzing and the vibes were decent
2019-12-11,14,8.73,10.43,0.86,3.0,2.98,3.06,0.51,12,Yesterday was very lively and the vibes were decent
2019-12-12,8,8.73,10.53,0.56,3.0,2.98,3.05,0.51,7,Yesterday was getting there and the vibes were decent
2019-12-13,11,8.73,10.7,0.75,3.45,2.98,3.06,0.69,8,Yesterday was buzzing and the vibes were solid
2019-12-14,3,8.73,10.6,0.14,2.33,2.98,3.02,0.25,3,Yesterday was very quiet and the vibes were below average
2019-12-15,2,8.73,10.23,0.07,3.0,2.98,3.0,0.51,2,Yesterday was dead quiet and the vibes were decent
2019-12-16,6,8.73,9.93,0.4,3.33,2.98,3.0,0.64,5,Yesterday was somewhat active and the vibes were solid
2019-12-17,8,8.73,10.03,0.56,3.75,2.98,3.01,0.8,8,Yesterday was getting there and the vibes were top notch
2019-12-18,6,8.73,9.87,0.4,3.33,2.98,3.04,0.64,6,Yesterday was somewhat active and the vibes were solid
2019-12-19,12,8.73,9.7,0.79,2.58,2.98,2.99,0.33,11,Yesterday was buzzing and the vibes were a bit off
2019-12-20,10,8.73,9.5,0.7,3.7,2.98,3.03,0.79,7,Yesterday was buzzing and the vibes were great
2019-12-21,2,8.73,9.3,0.07,2.0,2.98,3.0,0.15,2,Yesterday was dead quiet and the vibes were not great
2019-12-22,2,8.73,7.2,0.07,5.0,2.98,3.08,0.98,2,Yesterday was dead quiet and the vibes were absolutely stellar
2019-12-23,2,8.73,6.9,0.07,3.0,2.98,3.1,0.51,2,Yesterday was dead quiet and the vibes were decent
2019-12-24,4,8.73,6.87,0.22,2.0,2.98,3.04,0.15,4,Yesterday was pretty quiet and the vibes were not great
2019-12-25,4,8.73,6.9,0.22,5.0,2.98,3.13,0.98,4,Yesterday was pretty quiet and the vibes were absolutely stellar
2019-12-26,2,8.73,6.57,0.07,3.5,2.98,3.16,0.71,2,Yesterday was dead quiet and the vibes were great
2019-12-27,4,8.73,6.43,0.22,3.75,2.98,3.16,0.8,3,Yesterday was pretty quiet and the vibes were top notch
2019-12-28,6,8.73,6.37,0.4,3.0,2.98,3.15,0.51,4,Yesterday was somewhat active and the vibes were decent
2019-12-29,5,8.73,6.17,0.31,1.8,2.98,3.15,0.11,5,Yesterday was low-key and the vibes were not great
2019-12-30,6,8.73,6.13,0.4,4.33,2.98,3.22,0.92,6,Yesterday was somewhat active and the vibes were absolutely stellar
2019-12-31,2,8.73,6.13,0.07,5.0,2.98,3.35,0.98,2,Yesterday was dead quiet and the vibes were absolutely stellar
2020-01-01,3,8.73,6.07,0.14,2.0,2.98,3.34,0.15,3,Yesterday was very quiet and the vibes were not great
2020-01-02,3,8.73,6.1,0.14,3.67,2.98,3.36,0.77,3,Yesterday was very quiet and the vibes were great
2020-01-03,7,8.73,6.03,0.48,2.71,2.98,3.38,0.38,7,Yesterday was somewhat active and the vibes were a bit off
2020-01-04,6,8.73,6.03,0.4,3.83,2.98,3.37,0.83,6,Yesterday was somewhat active and the vibes were top notch
2020-01-05,3,8.73,5.8,0.14,2.33,2.98,3.34,0.25,3,Yesterday was very quiet and the vibes were below average
2020-01-06,11,8.73,5.77,0.75,3.18,2.98,3.29,0.59,9,Yesterday was buzzing and the vibes were decent
2020-01-07,12,8.73,6.1,0.79,3.83,2.98,3.25,0.83,10,Yesterday was buzzing and the vibes were top notch
2020-01-08,13,8.73,6.23,0.83,3.23,2.98,3.25,0.61,13,Yesterday was very lively and the vibes were solid
2020-01-09,13,8.73,6.33,0.83,3.31,2.98,3.26,0.63,12,Yesterday was very lively and the vibes were solid
2020-01-10,5,8.73,6.03,0.31,2.6,2.98,3.25,0.34,5,Yesterday was low-key and the vibes were a bit off
2020-01-11,9,8.73,6.07,0.64,2.22,2.98,3.23,0.21,6,Yesterday was busy and the vibes were below average
2020-01-12,3,8.73,5.8,0.14,2.67,2.98,3.2,0.36,3,Yesterday was very quiet and the vibes were a bit off
2020-01-13,19,8.73,6.33,0.95,2.32,2.98,3.2,0.23,8,Yesterday was off the charts and the vibes were below average
2020-01-14,17,8.73,6.83,0.93,2.18,2.98,3.17,0.2,14,Yesterday was off the charts and the vibes were below average
2020-01-15,17,8.73,7.2,0.93,2.65,2.98,3.15,0.36,11,Yesterday was off the charts and the vibes were a bit off
2020-01-16,7,8.73,7.17,0.48,3.29,2.98,3.13,0.62,6,Yesterday was somewhat active and the vibes were solid
2020-01-17,27,8.73,7.87,0.98,4.56,2.98,3.17,0.94,6,Yesterday was off the charts and the vibes were absolutely stellar
2020-01-18,3,8.73,7.57,0.14,1.0,2.98,3.12,0.02,3,Yesterday was very quiet and the vibes were rock bottom
2020-01-19,5,8.73,7.4,0.31,2.6,2.98,3.09,0.34,5,Yesterday was low-key and the vibes were a bit off
2020-01-20,18,8.73,7.93,0.94,4.17,2.98,3.16,0.89,8,Yesterday was off the charts and the vibes were top notch
2020-01-21,7,8.73,8.1,0.48,2.29,2.98,3.07,0.23,7,Yesterday was somewhat active and the vibes were below average
2020-01-22,12,8.73,8.43,0.79,3.33,2.98,3.08,0.64,12,Yesterday was buzzing and the vibes were solid
2020-01-23,15,8.73,8.8,0.89,2.33,2.98,3.09,0.25,14,Yesterday was very lively and the vibes were below average
2020-01-24,9,8.73,8.97,0.64,4.44,2.98,3.07,0.93,7,Yesterday was busy and the vibes were absolutely stellar
2020-01-25,3,8.73,9.0,0.14,2.33,2.98,3.03,0.25,3,Yesterday was very quiet and the vibes were below average
2020-01-26,4,8.73,9.0,0.22,2.0,2.98,2.97,0.15,4,Yesterday was pretty quiet and the vibes were not great
2020-01-27,11,8.73,9.17,0.75,3.91,2.98,3.0,0.84,9,Yesterday was buzzing and the vibes were top notch
2020-01-28,10,8.73,9.33,0.7,2.5,2.98,3.03,0.31,10,Yesterday was buzzing and the vibes were a bit off
2020-01-29,12,8.73,9.53,0.79,4.0,2.98,3.02,0.86,11,Yesterday was buzzing and the vibes were top notch
2020-01-30,5,8.73,9.63,0.31,4.2,2.98,2.99,0.89,5,Yesterday was low-key and the vibes were top notch
2020-01-31,5,8.73,9.7,0.31,4.6,2.98,3.08,0.94,5,Yesterday was low-key and the vibes were absolutely stellar
2020-02-01,4,8.73,9.73,0.22,3.0,2.98,3.05,0.51,3,Yesterday was pretty quiet and the vibes were decent
2020-02-02,6,8.73,9.7,0.4,2.33,2.98,3.04,0.25,4,Yesterday was somewhat active and the vibes were below average
2020-02-03,12,8.73,9.9,0.79,3.42,2.98,3.03,0.68,12,Yesterday was buzzing and the vibes were solid
2020-02-04,3,8.73,9.9,0.14,3.67,2.98,3.07,0.77,3,Yesterday was very quiet and the vibes were great
2020-02-05,18,8.73,10.13,0.94,1.83,2.98,3.03,0.12,9,Yesterday was off the charts and the vibes were not great
2020-02-06,9,8.73,10.03,0.64,3.11,2.98,3.0,0.56,8,Yesterday was busy and the vibes were decent
2020-02-07,5,8.73,9.77,0.31,1.8,2.98,2.96,0.11,5,Yesterday was low-key and the vibes were not great
2020-02-08,3,8.73,9.43,0.14,3.67,2.98,2.97,0.77,3,Yesterday was very quiet and the vibes were great
2020-02-09,2,8.73,9.33,0.07,4.5,2.98,3.03,0.94,2,Yesterday was dead quiet and the vibes were absolutely stellar
2020-02-10,8,8.73,9.3,0.56,3.0,2.98,3.06,0.51,8,Yesterday was getting there and the vibes were decent
2020-02-11,14,8.73,9.67,0.86,3.57,2.98,3.09,0.73,13,Yesterday was very lively and the vibes were great
2020-02-12,10,8.73,9.37,0.7,3.2,2.98,3.12,0.59,10,Yesterday was buzzing and the vibes were decent
2020-02-13,14,8.73,9.27,0.86,3.07,2.98,3.15,0.55,14,Yesterday was very lively and the vibes were decent
2020-02-14,10,8.73,9.03,0.7,2.9,2.98,3.15,0.45,10,Yesterday was buzzing and the vibes were about average
2020-02-15,2,8.73,8.87,0.07,5.0,2.98,3.21,0.98,2,Yesterday was dead quiet and the vibes were absolutely stellar
2020-02-16,5,8.73,8.13,0.31,2.6,2.98,3.15,0.34,5,Yesterday was low-key and the vibes were a bit off
2020-02-17,6,8.73,8.23,0.4,2.83,2.98,3.21,0.43,6,Yesterday was somewhat active and the vibes were about average
2020-02-18,8,8.73,8.33,0.56,4.0,2.98,3.25,0.86,8,Yesterday was getting there and the vibes were top notch
2020-02-19,14,8.73,8.2,0.86,4.0,2.98,3.25,0.86,9,Yesterday was very lively and the vibes were top notch
2020-02-20,9,8.73,8.27,0.64,3.33,2.98,3.28,0.64,9,Yesterday was busy and the vibes were solid
2020-02-21,5,8.73,8.03,0.31,1.8,2.98,3.23,0.11,4,Yesterday was low-key and the vibes were not great
2020-02-22,4,8.73,7.67,0.22,3.0,2.98,3.25,0.51,4,Yesterday was pretty quiet and the vibes were decent
2020-02-23,1,8.73,7.4,0.02,1.0,2.98,3.14,0.02,1,Yesterday was dead quiet and the vibes were rock bottom
2020-02-24,13,8.73,7.73,0.83,2.85,2.98,3.16,0.44,6,Yesterday was very lively and the vibes were about average
2020-02-25,17,8.73,8.17,0.93,2.94,2.98,3.19,0.46,7,Yesterday was off the charts and the vibes were about average
2020-02-26,9,8.73,8.1,0.64,3.67,2.98,3.18,0.77,8,Yesterday was busy and the vibes were great
2020-02-27,11,8.73,8.13,0.75,3.82,2.98,3.22,0.82,9,Yesterday was buzzing and the vibes were top notch
2020-02-28,70,8.73,10.07,1.0,4.13,2.98,3.23,0.88,64,Yesterday was off the charts and the vibes were top notch
2020-02-29,5,8.73,10.07,0.31,3.0,2.98,3.19,0.51,5,Yesterday was low-key and the vibes were decent
2020-03-01,3,8.73,10.0,0.14,2.67,2.98,3.12,0.36,3,Yesterday was very quiet and the vibes were a bit off
2020-03-02,15,8.73,10.37,0.89,1.93,2.98,3.09,0.13,13,Yesterday was very lively and the vibes were not great
2020-03-03,1,8.73,10.2,0.02,4.0,2.98,3.14,0.86,1,Yesterday was dead quiet and the vibes were top notch
2020-03-04,8,8.73,10.07,0.56,2.25,2.98,3.1,0.22,7,Yesterday was getting there and the vibes were below average
2020-03-05,12,8.73,10.37,0.79,3.17,2.98,3.09,0.58,12,Yesterday was buzzing and the vibes were decent
2020-03-06,11,8.73,10.13,0.75,2.82,2.98,3.12,0.43,9,Yesterday was buzzing and the vibes were about average
2020-03-07,2,8.73,9.9,0.07,1.0,2.98,3.05,0.02,2,Yesterday was dead quiet and the vibes were rock bottom
2020-03-08,1,8.73,9.77,0.02,1.0,2.98,3.02,0.02,1,Yesterday was dead quiet and the vibes were rock bottom
2020-03-09,8,8.73,9.93,0.56,2.5,2.98,2.98,0.31,6,Yesterday was getting there and the vibes were a bit off
2020-03-10,10,8.73,10.2,0.7,3.8,2.98,2.96,0.81,10,Yesterday was buzzing and the vibes were top notch
2020-03-11,9,8.73,10.23,0.64,2.78,2.98,2.95,0.41,9,Yesterday was busy and the vibes were about average
2020-03-12,15,8.73,10.27,0.89,3.4,2.98,2.95,0.66,14,Yesterday was very lively and the vibes were solid
2020-03-13,8,8.73,10.2,0.56,3.62,2.98,2.96,0.74,7,Yesterday was getting there and the vibes were great
2020-03-14,3,8.73,9.83,0.14,3.67,2.98,2.98,0.77,3,Yesterday was very quiet and the vibes were great
2020-03-15,5,8.73,9.67,0.31,3.2,2.98,2.99,0.59,4,Yesterday was low-key and the vibes were decent
2020-03-16,4,8.73,9.73,0.22,4.75,2.98,2.98,0.95,3,Yesterday was pretty quiet and the vibes were absolutely stellar
2020-03-17,8,8.73,9.83,0.56,2.38,2.98,2.98,0.28,8,Yesterday was getting there and the vibes were below average
2020-03-18,6,8.73,9.83,0.4,3.67,2.98,3.0,0.77,6,Yesterday was somewhat active and the vibes were great
2020-03-19,10,8.73,9.9,0.7,2.5,2.98,2.95,0.31,9,Yesterday was buzzing and the vibes were a bit off
2020-03-20,3,8.73,9.53,0.14,2.67,2.98,2.91,0.36,3,Yesterday was very quiet and the vibes were a bit off
2020-03-21,4,8.73,9.37,0.22,1.0,2.98,2.83,0.02,4,Yesterday was pretty quiet and the vibes were rock bottom
2020-03-22,5,8.73,9.37,0.31,1.8,2.98,2.83,0.11,4,Yesterday was low-key and the vibes were not great
2020-03-23,12,8.73,9.63,0.79,3.08,2.98,2.84,0.55,11,Yesterday was buzzing and the vibes were decent
2020-03-24,6,8.73,9.8,0.4,1.67,2.98,2.86,0.09,6,Yesterday was somewhat active and the vibes were rock bottom
